model,threshold,sensitivity,specificity,precision,f1,balanced_accuracy,fp,fn
XGBoost,0.62,0.9529411764705882,0.9894736842105263,0.9818181818181818,0.9671641791044776,0.9712074303405572,3,8
XGBoost,0.63,0.9529411764705882,0.9894736842105263,0.9818181818181818,0.9671641791044776,0.9712074303405572,3,8
XGBoost,0.64,0.9529411764705882,0.9894736842105263,0.9818181818181818,0.9671641791044776,0.9712074303405572,3,8
XGBoost,0.65,0.9529411764705882,0.9894736842105263,0.9818181818181818,0.9671641791044776,0.9712074303405572,3,8
XGBoost,0.66,0.9470588235294117,0.9894736842105263,0.9817073170731707,0.9640718562874252,0.968266253869969,3,9
XGBoost,0.67,0.9470588235294117,0.9894736842105263,0.9817073170731707,0.9640718562874252,0.968266253869969,3,9
XGBoost,0.68,0.9411764705882353,0.9894736842105263,0.9815950920245399,0.960960960960961,0.9653250773993808,3,10
XGBoost,0.69,0.9411764705882353,0.9894736842105263,0.9815950920245399,0.960960960960961,0.9653250773993808,3,10
XGBoost,0.7,0.9411764705882353,0.9894736842105263,0.9815950920245399,0.960960960960961,0.9653250773993808,3,10
XGBoost,0.71,0.9352941176470588,0.9929824561403509,0.9875776397515528,0.9607250755287009,0.9641382868937048,2,11
XGBoost,0.72,0.9352941176470588,0.9929824561403509,0.9875776397515528,0.9607250755287009,0.9641382868937048,2,11
XGBoost,0.73,0.9352941176470588,0.9929824561403509,0.9875776397515528,0.9607250755287009,0.9641382868937048,2,11
XGBoost,0.74,0.9352941176470588,0.9929824561403509,0.9875776397515528,0.9607250755287009,0.9641382868937048,2,11
XGBoost,0.75,0.9352941176470588,0.9929824561403509,0.9875776397515528,0.9607250755287009,0.9641382868937048,2,11
XGBoost,0.76,0.9235294117647059,0.9964912280701754,0.9936708860759493,0.9573170731707317,0.9600103199174407,1,13
XGBoost,0.77,0.9176470588235294,0.9964912280701754,0.9936305732484076,0.9541284403669725,0.9570691434468523,1,14
XGBoost,0.78,0.9176470588235294,0.9964912280701754,0.9936305732484076,0.9541284403669725,0.9570691434468523,1,14
XGBoost,0.79,0.9176470588235294,0.9964912280701754,0.9936305732484076,0.9541284403669725,0.9570691434468523,1,14
XGBoost,0.8,0.9176470588235294,0.9964912280701754,0.9936305732484076,0.9541284403669725,0.9570691434468523,1,14
XGBoost,0.81,0.9176470588235294,0.9964912280701754,0.9936305732484076,0.9541284403669725,0.9570691434468523,1,14
XGBoost,0.82,0.9117647058823529,0.9964912280701754,0.9935897435897436,0.950920245398773,0.9541279669762641,1,15
XGBoost,0.83,0.9058823529411765,0.9964912280701754,0.9935483870967742,0.9476923076923077,0.9511867905056759,1,16
XGBoost,0.84,0.9,0.9964912280701754,0.9935064935064936,0.9444444444444444,0.9482456140350877,1,17
XGBoost,0.85,0.9,0.9964912280701754,0.9935064935064936,0.9444444444444444,0.9482456140350877,1,17
XGBoost,0.86,0.888235294117647,0.9964912280701754,0.993421052631579,0.937888198757764,0.9423632610939112,1,19
XGBoost,0.87,0.888235294117647,0.9964912280701754,0.993421052631579,0.937888198757764,0.9423632610939112,1,19
XGBoost,0.88,0.888235294117647,0.9964912280701754,0.993421052631579,0.937888198757764,0.9423632610939112,1,19
XGBoost,0.89,0.888235294117647,0.9964912280701754,0.993421052631579,0.937888198757764,0.9423632610939112,1,19
XGBoost,0.9,0.888235294117647,0.9964912280701754,0.993421052631579,0.937888198757764,0.9423632610939112,1,19
XGBoost,0.91,0.8764705882352941,0.9964912280701754,0.9933333333333333,0.93125,0.9364809081527348,1,21
XGBoost,0.92,0.8764705882352941,0.9964912280701754,0.9933333333333333,0.93125,0.9364809081527348,1,21
XGBoost,0.93,0.8705882352941177,1.0,1.0,0.9308176100628931,0.9352941176470588,0,22
XGBoost,0.94,0.8588235294117647,1.0,1.0,0.9240506329113924,0.9294117647058824,0,24
XGBoost,0.95,0.8470588235294118,1.0,1.0,0.9171974522292994,0.9235294117647059,0,26
